i,y
1435,3.3357958781218726
1436,3.2356411131961176
1437,2.8808098047903967
1438,3.496621288648586
1439,1.9078980282827431
1440,2.1888913896098052
1441,3.031861538482421
1442,3.018922039893632
1443,2.558634273964404
1444,2.9160047571725825
1445,3.6769684539576906
1446,2.0084304260459587
1447,3.381736580627091
1448,1.9292253950509304
1449,2.299285468780321
1450,2.943793890254861
1451,3.539993307735873
1452,2.9062336011475023
1453,1.713740540240183
1454,3.1798486615163326
1455,2.9257638251699736
1456,2.417969302746938
1457,3.0255481479268065
1458,1.5600142018836174
1460,3.221383709137392
1461,1.8952181800391406
1462,3.1479683057746595
1463,2.2840120913683837
1464,2.3351183901800177
1465,2.627745297596408
1466,3.085954429556481
1468,3.022438552451445
1469,2.4432218537522292
1471,2.6498294757066363
1472,3.30632448418067
1473,2.293444736065278
1474,2.7185366468840226
1475,2.8280446754085267
1476,2.335205776436227
1477,2.8120336143491294
1478,2.8611294514525145
1479,2.7878955751255505
1480,1.580046093595408
1481,3.296284160209419
1482,2.9748704120290643
1483,2.5279364423985364
1484,2.7914842174439176
1485,2.7234847905926935
1486,2.7330108624918426
1487,2.074249766146205
1488,3.242810183199836
1489,3.058214949939765
1490,2.5477809451232263
1491,2.515196982977577
1492,2.2326289841810087
1493,3.190168121458476
1494,2.4706764272147015
1495,2.901667314282692
1496,2.8052634627370043
1497,2.649952160647147
1498,2.218779349124378
1499,2.629791845567497
1500,1.543655497931137
1501,3.0915184984205553
1502,2.952803226419002
1503,3.7859319001945053
1504,3.18232344441048
1505,3.713911656200609
1507,3.298299340957019
1508,1.654818100132944
1509,3.4047784973118977
1510,2.080341742616353
1511,3.611845945352358
1513,2.242854833898359
1514,2.263253124589902
1515,3.281559698242945
1517,2.727271490353838
1518,2.573121823444152
1519,2.8191501806557566
1521,3.2819898753902863
1522,2.5589934635973917
1523,2.3521039286914878
1525,2.7297883858914855
1526,2.3418718491761723
1527,3.0609274172322856
1528,2.9970285074110277
1529,2.181535177304561
1531,3.364723518254742
1532,2.6531530834802317
1533,2.8600397108957156
1534,3.12050211629937
1535,2.623818801773944
1536,2.119063670246727
1537,3.0011824445159414
1538,3.326708836234994
1539,1.7754337841342127
1540,1.9566690436804026
1541,2.308402417087512
1542,3.320700060037035
1543,2.863592545263824
1544,1.8696012089028975
1545,1.6714216101414794
1546,2.5890970205307067
1548,2.4508489614249647
1549,2.3430517196514513
1550,3.1198040860807974
1551,3.4439962162647646
1552,2.1124462425121138
1553,3.410189650080269
1554,2.261919028210447
1555,3.674258857135264
1556,3.0970830189124317
1557,3.750836141398776
1558,2.882563611253486
1559,2.9543177773365326
1560,3.4319839118347897
1562,2.785677390646891
1563,3.0346905158172395
1564,3.5596554679594963
1565,2.184096701852266
1566,3.595657727823922
1567,2.620267042616223
1568,2.3389264529066267
1569,1.7447260361829886
1570,1.779615015644393
1571,2.767866422490577
1572,2.466378457543268
1573,3.6424173773602053
1576,2.9165905103026417
1577,2.317802445322483
1579,3.319918981345375
1580,1.6611109430293962
1581,2.840261379509481
1582,1.7207818328527817
1584,3.5224204800023737
1585,1.3231736781065948
1586,2.645284622510887
1587,1.8625217748198888
1588,2.5959141618488824
1589,2.8544128996164244
1590,2.2952591434332654
1591,3.286577693738467
1592,2.8083662147007056
1593,3.7138716055375296
1594,2.721201066170125
1595,3.054361709871219
1596,1.647066064945553
1597,2.44440808405043
1599,1.6636253260327611
1600,2.8902892004954066
1601,2.647496710381966
1602,2.130835327969172
1607,2.031194195073765
1608,2.633065682473987
1609,2.5533994717259074
1610,1.9937765687357984
1611,1.70068155838634
1612,2.106507596461971
1613,1.979433412895816
1614,2.306935525024635
1616,3.245292824608505
1617,3.504520729820189
1618,2.951682747064994
1619,2.40490475596863
1620,2.252328756978467
1621,3.235053069606541
1622,2.2212468248650548
1623,2.4872680323254546
1624,2.4195842436881327
1625,2.96720671494794
1626,2.624767899267618
1627,2.5649015399610477
1629,2.5247426252615943
1630,2.5907498820431085
1631,2.152691629530742
1632,2.2638452883570173
1633,2.5725668705902254
1634,3.156371134594049
1635,3.0123430116640786
1636,3.3586575270459273
1637,2.8027503461455687
1638,3.3564322031670155
1639,3.2191487489393906
1640,3.0196414712926725
1643,3.141931132864024
1646,2.4653854866710185
1647,1.9500993478386937
1648,2.9818456090186967
1649,3.4626817337531084
1650,1.9970164353694366
1651,3.139861842135285
1652,2.1885993022773444
1653,1.9860174844531655
1654,3.1799526157349
1655,1.0761214034004296
1656,2.1397244950984087
1657,1.602021423882713
1658,3.5719917698623465
1659,2.4989880915647946
1660,2.6007570734716747
1661,3.4895514046947764
1662,3.2130574490897894
1663,2.3856840121618577
1664,3.4195238548858025
1665,2.3450371635111673
1666,3.1692460623402727
1667,3.0609287328871817
1668,2.045159241488345
1669,2.720263683278463
1671,3.503445041753052
1672,2.4705086696164
1673,3.030192630767742
1674,2.376319045560092
1675,2.8014227604034883
1677,2.176428242634041
1678,3.19418501214172
1679,3.0292527966378344
1680,2.4355295263699523
1681,2.3163784402966345
1683,2.4772705661207657
1684,3.5733585817397393
1685,2.5486457935433617
1686,3.1892585137296936
1687,2.7919443984571233
1688,3.0105956203103164
1689,2.947187222454964
1690,3.318360922268468
1691,3.1085278774216345
1692,2.8058440476180664
1693,2.033774415212916
1694,2.4310357269961598
1695,1.8005941694800482
1696,1.9085129960262521
1697,2.186622393366863
1698,3.063822254998253
1699,2.8759118317704786
1700,3.8622875344048433
1702,1.882132467085266
1703,3.8127086995730517
1704,3.508441918547893
1705,1.8099783294870166
1706,1.82747600472432
1707,3.075060279130532
1708,2.4585418179130136
1709,1.9313649680805867
1711,3.157368164361106
1712,2.8521891758898787
1713,2.016806551697319
1714,3.226446307451649
1715,2.6155944243204825
1716,2.279956375555369
1717,0.9255062417488236
1719,2.5155365763325257
1720,2.6158218329444316
1721,2.59441175198234
1722,2.2472585386099944
1723,1.5830253700957995
1724,2.9581066659673043
1725,2.7403444955368514
1726,1.7084636478889752
1727,2.6745992830811782
1728,3.0892547234622616
1729,2.1428326176871266
1731,2.3677189729523644
1732,3.2554963982522476
1733,2.750459784707574
1734,2.807302040123788
1735,3.436103585464804
1736,2.364374569139916
1737,2.3508671394612817
1738,3.1622191695232345
1739,3.466861899054832
1740,1.8039278784415007
1742,2.8101590310532676
1743,2.3551642482154045
1744,3.2359902414060793
1745,2.074402436348124
1746,3.3796500392183892
1747,2.395320861941129
1748,3.107765419552752
1749,2.9833082689814336
1750,2.596124876284237
1751,3.677817515665331
1752,1.8457874930674185
1753,1.6417804398844695
1754,2.680735657524875
1755,2.024281709190551
1756,1.5938524179691664
1757,2.0199425152811106
1758,2.2699521979197352
1759,2.4905519947725447
1760,3.021353436022099
1761,1.987252718396631
1762,2.1079362464014064
1763,3.3919641478364113
1764,1.5164306709532813
1765,3.1807675451300734
1766,2.941430738075018
1768,1.8292297623230402
1769,1.734613344924339
1770,1.9006382116945675
1771,2.6355283556400453
1772,2.7726041586510606
1773,3.0695153916954725
1774,2.5430660619064454
1775,2.3508110673896785
1776,1.8377108572745708
1777,2.5373431817728314
1778,2.729448846297328
1780,3.3063441689974438
1783,2.447797519330939
1784,1.76963030162438
1785,3.0167753594711604
1786,1.9808647083993227
1787,2.6718724429672904
1788,2.826980349509639
1789,2.7310421252362844
1790,2.0381046838980086
1791,2.6059464786988187
1792,3.5146968087416814
1793,2.491201578692344
1794,3.4063520282956525
1795,3.491548240353084
1796,2.2951838831101496
1797,2.982865202128788
1798,2.130938638116424
1799,2.202238246380752
1800,3.2033218327534003
1801,3.2093005539491894
1802,3.0763482475580073
1803,2.3961557212739537
1804,3.257011405195743
1806,1.6935624888177185
1807,2.1561109542294283
1808,2.611682326558232
1809,2.0093614931517507
1810,3.2863607868433693
1811,2.5538436777117735
1812,2.83431510525497
1813,2.646892016771185
1814,2.4249268596209523
1815,3.111671318970097
1816,2.582102239022461
1817,3.054789602568234
1818,2.2174787116166987
1819,3.283463538455661
1820,2.3185284475532204
1821,3.1861604107868904
1822,3.6956643048450406
1823,2.336383688125824
1824,2.936585362199092
1825,2.883881190145086
1826,2.943546145403249
1827,2.8308972983258167
1829,2.323183636843663
1830,2.190336913888018
1832,2.879367539253188
1833,2.6064844898859967
1834,1.840419519189083
1835,3.042131320293822
1836,3.6680832660303757
1838,3.4054700951001795
1839,3.0581174048955577
1840,2.7436771775709907
1841,2.1618972238325616
1842,3.083259360931319
1843,3.013142546868565
1845,2.347075612048555
1846,3.1071749611035364
1847,2.6858576576416104
1848,3.420425610072525
1850,3.1701726106189825
1851,2.125815069784424
1852,2.989317048696199
1853,2.8564681056414085
1854,2.3591747930966256
1855,2.594049349710284
1856,2.3443281908206473
1857,2.2759675000115553
1858,2.5714834497395875
1859,3.2065412979025156
1860,2.7299669891485294
1861,3.2198740225778817
1862,3.0519405710203653
1863,2.5381718795205206
1864,3.235461324485429
1865,3.652751509356057
1866,3.444709489400648
1867,2.558331309930879
1868,2.4034453638190847
1869,2.4043016016086347
1870,2.9292679428506556
1871,2.052627972516186
1872,2.358152385956975
1873,2.9985604107480324
1874,1.6679411576435546
1875,1.7857294650197066
1876,3.7024956466636443
1878,1.8986124559580644
1879,2.5632401384994763
1880,1.852263799733306
1881,2.6454730291365225
1882,1.9724991574486175
1883,2.1580483094853005
1884,2.3923780967903223
1886,3.2280471896420986
1887,2.588123315920908
1888,3.0163005023899436
1889,2.8697070694720184
1890,3.789796286979425
1891,2.798816377439871
1892,2.420276722864642
1893,3.3020955729152504
1894,2.58056534789925
1895,2.875504247598141
1896,2.809883191878011
1897,2.602891967507663
1898,2.600248316717996
1899,2.1420959195130562
1900,2.183593577946362
1901,3.3170199147185895
1902,1.8564337894295924
1903,2.645151294027385
1904,3.2844916247119738
1906,2.922401705700278
1907,2.4660637344920193
1908,2.814965873811478
1910,2.7518441393058444
1911,3.045029392612314
1912,2.557508562295616
1913,2.8974139331029156
1914,2.350982560269995
1915,3.2839300405061866
1916,2.1181442335076333
1917,3.544623457931212
1918,2.128895761057209
1919,3.235480178329318
1920,3.0004528431407147
1921,2.4791371590539453
1922,2.9806845318646262
1923,1.634833404523817
1924,3.60496515211458
1926,3.433024167350845
1927,3.1065660130104167
1928,2.607520993120984
1929,3.628954182442981
1930,1.1859247921524274
1931,2.9824226795326414
1933,3.4658961962329955
1935,3.7708667879855176
1936,2.781567938576937
1937,2.3660020151304613
1938,2.9642941646403465
1939,2.4855429075812263
1940,3.0496031400041703
1941,2.0843154967260884
1942,2.6928705542892972
1943,1.9863376503004786
1944,2.7099616587186084
1945,2.3683894752775267
1946,3.172208119885092
1947,3.17111347223302
1948,2.6303472042752656
1949,3.4932147522400614
1950,2.0338306655017915
1951,2.8464086422081003
1952,2.5535200379291574
1953,2.235276035046096
1954,1.565905469442141
1955,2.77494759958905
1956,2.8869708300176105
1957,3.848853264229271
1958,3.845139890717155
1959,3.574027572570298
1960,2.118179202106429
1961,2.9876799375584224
1962,3.085633155553534
1963,3.7622861586294163
1965,1.7030023749199845
1966,3.49497706554601
1967,2.591303378218082
1968,2.389789122702255
1969,1.8713186679367277
1970,3.5404863320540594
1971,3.440490079520427
1972,3.2734307015334307
1973,1.7634940768156002
1974,2.41466994997526
1975,3.2810295873012807
1977,2.5109687337465294
1979,2.576004745520586
1980,3.02934174540257
1982,1.811737859979187
1983,2.779963808962992
1984,2.1248408755354244
1985,2.6579671682695034
1986,2.6358000621995434
1987,2.693357687381446
1988,1.6857577941450206
1989,2.9863397352660743
1990,3.5406831470976665
1991,2.9568481542019662
1993,2.9262915088951202
1994,2.52606360213218
1995,2.1490281452963758
1996,3.5212218701495637
1997,3.0943282812750006
1998,2.9041153679164156
1999,3.166846441483475
2000,3.368946989068036
2001,2.941114749565189
2002,3.335530885924757
2003,2.903864729259979
2004,2.8537636644538793
2005,2.0857611895254897
2006,2.8895585341803667
2007,1.8445995961621118
2008,2.034019132980152
2011,1.876643212990398
2012,1.9435302443423192
2013,3.270180800213801
2014,2.704898305352105
2015,3.041922689710955
2016,2.8592387119383313
2017,1.4627099191185629
2018,3.0935903115177377
2021,2.6280456781698356
2023,3.0510104776862272
2025,3.06001981844163
2026,2.438437152820497
2027,2.2200041917110784
2029,2.185431624208313
2030,3.296384095657809
2031,2.9422471356964315
2032,1.7306432324639356
2033,2.987394023656733
2034,3.086005350860769
2035,2.638756800982901
2036,2.8212983298310332
2037,1.9154384588106594
2038,2.3096399305013886
2039,2.817910393715504
2040,2.4581744330747934
2041,1.194177095348738
2043,1.6427312471945719
2044,3.3145673999838428
2045,2.87956546193277
2046,1.9367108018298143
2047,3.0870468906202815
2048,2.1852000611142866
2049,3.244906671068205
2050,2.883017757043159
2051,2.630632417548197
2052,3.4007216737096346
2053,3.2813750500097743
2054,1.542356957227722
2055,2.2399055480994505
2057,3.095524241255784
2058,1.3639423658358139
2059,3.200809985383463
2060,1.7492716005808973
2061,3.6494122984407182
2064,2.428977889784611
2065,2.8747816997358537
2066,2.6965727010648814
2067,3.028095289543878
2068,2.140318827742519
2069,2.4452218313447034
2070,2.507543076209555
2071,2.5420685294375196
2072,2.6775820295178194
2073,3.546119003529637
2074,2.4575590067114685
2075,2.678690701299625
2076,2.3733258671679294
2077,1.370022362704853
2078,2.673145228180901
2079,2.2645888654179642
2080,2.8797917919971003
2081,3.4365618170322554
2082,2.458497631060507
2083,2.8641235931566014
2084,1.2950028634226534
2085,2.860276811982639
2086,2.7203749866762803
2087,2.681921344576866
2088,2.889363186596288
2089,2.7637248914541996
2090,2.5850431394870688
2091,3.1740065176302394
2092,2.926630108145597
2093,1.9512728862733806
2094,2.923210064915168
2095,2.540955251594384
2096,2.342217493287125
2097,1.7626956281902912
2100,2.8539351532506236
2101,2.7979585037321266
2102,2.6579393151057142
2103,2.2503522125772113
2104,2.8246218295296215
2106,1.544283283978767
2107,3.1334616102526858
2108,2.5055222777033244
2109,2.5732789576978403
2110,3.2916163518044526
2111,2.655308928528822
2112,2.38211758804734
2113,3.0116913294114633
2114,3.702291924780971
2115,2.653887372387505
2116,2.045555449915943
2117,2.787850954192761
2118,1.241409117932917
2119,2.8001195724308423
2120,2.456980465061995
2121,1.975693987322812
2122,2.7021998746815035
2123,2.9319235156311065
2126,3.0841703147174817
2127,2.919070867239418
2128,3.211534077402376
2129,3.914495796038139
2131,3.168312453495146
2132,1.765420193483005
2133,3.203636159665195
2134,2.748637288788401
2135,3.6825824485968326
2136,2.74415423724757
2137,3.2000741848697136
2138,2.541748259200913
2139,1.9879410530981252
2140,2.49744197952843
2141,2.7376522989399703
2142,3.2012671866131175
2144,2.543273921835989
2145,2.1350944327515484
2146,1.3947127532307773
2147,2.732389582476681
2148,2.412076857459998
2149,3.196480380256264
2150,2.472714117732993
2151,2.869194071515242
2152,3.5522172976663695
2153,3.1440080281525518
2154,2.942015317327437
2155,2.9631238947409773
2157,1.6404926631641028
2158,2.2364415737648233
2159,2.7689823143439742
2161,2.4887561319505656
2162,2.9212886142444883
2163,2.217783055161967
2164,2.877998366997316
2165,2.472927437072685
2166,3.411442361237151
2167,2.692762552334616
2168,2.769380367683798
2169,3.3924148983252556
2170,2.9328955746592458
2171,3.417389615929748
2172,1.9974259057816808
2173,3.1813842317688956
2174,2.2090413610410624
2175,2.8412108442762682
2176,2.7072555868071326
2177,2.7045866594535157
2178,2.4916058921943
2179,2.1867229266567954
2180,2.1659571160643174
2182,2.8314119090288914
2183,3.5078495055933643
2184,1.4838927194096816
2185,2.8511472732956533
2186,3.3701893066131734
2187,1.8823366927858118
2188,1.9512710739503758
2189,3.3144743643289685
2190,3.116888661655907
2191,2.845251579802412
2192,2.805431567175228
2193,2.8855968339573184
2194,3.3174619051842793
2195,3.6124701173249596
2197,3.5506888395379037
2198,3.596044645415908
2199,1.8115372853320242
2200,2.961527602678502
2202,3.1550345843218195
2206,2.279013363383937
2207,2.7387841679845093
2208,2.765447627123977
2209,2.1310514947918926
2210,1.6164053085179741
2211,3.5114497740407993
2212,2.881989290320931
2213,3.465263104008781
2214,2.551827339129414
2215,2.319295114677929
2216,2.343862808494815
2217,2.9187780288410003
2218,3.339948496618807
2220,2.5768560565466836
2221,2.537519594282039
2222,2.1338051439889907
2223,2.652286656742224
2224,3.1656801515250814
2225,1.6385649205222805
2226,2.064844126027778
2227,1.9720355592803132
2228,2.7181699138046898
2229,3.1506745927807827
2231,2.3479122409587663
2232,1.6998058774782554
2233,3.092457564552838
2234,2.967675899665102
2235,2.2770985268078587
2236,3.0595881750199516
2237,3.277912090212638
2238,3.1190094429191797
2239,1.6847266082741172
2240,2.1548648542439075
2241,3.0849994196509223
2242,2.3454174950081548
2243,2.8718552587019612
2244,3.5842047192587536
2245,3.3684509539232232
2246,3.512089192241061
2247,2.377307474198821
2248,2.6808790380243694
2249,2.8889517670066462
2251,2.9464194595199946
2252,3.5562528992852886
2254,2.5282940442166266
2255,2.101817786328032
2256,2.7625750050945137
2257,2.546568621324812
2258,2.4906348549578228
2259,2.1120643107261605
2261,3.0926786672609095
2263,2.4899080348302434
2264,2.4997132966914095
2265,2.5458615918353376
2266,2.2135184992564936
2267,2.243447701009843
2268,2.2249098797052462
2269,1.843046217287171
2271,2.321010290938505
2272,2.804967763131046
2273,2.9545710729628394
2274,2.319115829472614
2275,2.392650878136954
2276,2.164256354640456
2277,3.1101225175353564
2278,1.6276430249001241
2279,3.048025767367621
2280,2.3655654788395784
2281,3.4108160782487906
2282,3.058040926639092
2283,2.77381936317003
2284,2.656868734075669
2285,2.907854789074247
2286,3.2611086904633426
2287,1.669283410327271
2288,1.7851042963038835
2289,2.6106705503589183
2290,1.5316838210655699
2291,2.361316539960234
2292,3.0970943591404905
2293,2.8742890939195194
2294,3.493447699130515
2295,2.7031520722702056
2296,2.884525356817075
2297,2.7895630975972128
2298,2.6882331195473874
2299,2.5699454417094523
2300,2.4600705160550427
2301,1.188305238447167
2302,2.994852954822712
2305,3.085572124646477
2307,1.842935131125102
2308,3.3026133144200536
2309,1.7893634397216818
2310,2.041697488553354
2311,3.0672416555527775
2312,3.3243504577095266
2313,2.127673064718726
2314,3.244183080036012
2315,1.8912436609366452
2316,1.9151211100743788
2317,3.338686119342276
2318,3.779872889721587
2319,1.9008721117838716
2320,2.162727170627549
2321,2.912111219944831
2322,1.524149946783815
2323,2.7618423833054173
2326,3.0634238711092547
2327,1.9759009242080583
2328,2.451199662668121
2329,2.5381950535287414
2330,2.5480162818037146
2331,2.011116992405288
2333,2.799912376443242
2334,2.0323777139181605
2335,2.7922819442681677
2336,2.593769730663727
2337,2.4355335402571248
2340,1.6302162564258906
2341,2.906242186895993
2342,3.163265911713628
2343,2.369924385714024
2344,3.2288974485117814
2345,3.21400128750559
2346,3.1391978055214205
2347,3.2257157925884785
2348,1.594647232335726
2350,2.491070310729268
2351,3.442553094743829
2352,3.1162932650027075
2353,2.436653297725674
2354,2.862661372691779
2355,2.5931010221123945
2357,2.294280262628174
2358,3.519189888621118
2359,1.989204394133007
2360,2.0045438279998544
2361,2.1818250602696296
2362,2.539836953746427
2363,1.5963155161986538
2365,2.7485150249358603
2366,1.8834720071969473
2367,1.800063962195992
2368,3.76633889903263
2369,3.054970796972275
2370,3.5630382607407824
2371,2.062030065778096
2372,1.8656515760693537
2373,2.758235081994828
2374,2.438332747110654
2375,2.4558197497071728
2376,1.8416997195126887
2377,1.8418286652738236
2378,2.563045004371982
2379,2.957372536864685
2380,2.4142644352593816
2381,2.8584410129641884
2382,2.4945082693557445
2383,2.649453195281828
2384,3.5987019929115123
2385,2.592187694504473
2386,2.5447131341480067
2387,2.985349480591519
2388,3.6650442220436443
2389,2.36115604438951
2390,3.435306555699825
2391,3.0635739131661603
2392,2.334890784579834
2393,3.335593288780532
2394,1.7213953788022798
2395,3.386022055335424
2396,3.0313691464024908
2397,3.0635798914424335
2398,2.909644232357101
2399,1.8007439483953638
2400,1.8842168926533118
2401,2.6265155851620654
2402,2.2945698335573725
2403,3.3038011794303914
2404,1.9375618561453243
2405,3.4468207572292657
2406,2.4734230548565046
2407,1.8667407033396757
2408,2.457265699237474
2409,2.6287537918152952
2410,1.4299729038658653
2411,2.553027556194895
2412,2.465061728298395
2413,2.7819945973478477
2414,3.3311989629246
2415,2.5215709042020316
2416,2.4240390327968098
2418,2.035523430277706
2419,3.022925994147933
2420,3.0110102710545292
2421,3.5644475899389265
2422,3.2532448882586333
2423,2.9667087719470566
2424,2.8949860739484063
2425,2.8229034336518275
2426,1.7447891022908815
2427,2.267500327825299
2428,3.0841052453091105
2429,2.5792754570595426
2430,2.901149848991065
2431,2.9977848722480847
2432,3.0999022136268746
2433,2.705309268561764
2434,3.738476016262304
2435,3.659473062681086
2438,3.305390078584053
2439,3.4441281569150735
2440,1.730702999581506
2441,3.0332699759498265
2442,2.3535974047080717
2443,2.6981261718680174
2444,2.0790598010285253
2445,1.6978176186272482
2446,2.380179323249289
2447,1.7327033950359743
2448,2.361073958659357
2449,2.407302679903127
2450,2.377875278195452
2451,2.190182657076894
2452,3.4297908903804295
2453,3.0122656689940537
2454,2.970235053405853
2455,3.815226848324669
2457,2.074577558876939
2458,2.75082456139966
2459,3.667048273921605
2460,3.4315185828173
2461,2.720695726115344
2462,3.119234016836075
2463,2.5873653651949957
2464,3.3399954083539485
2465,2.5289944020653023
2466,2.2622508223410214
2467,3.3604856406973576
2468,2.6790221518450577
2469,2.05954192100545
2470,2.7695917143320714
2472,2.2851774621765983
2473,3.2833664674635172
2474,3.1826436653345453
2475,2.59855838386718
2476,3.097650718999363
2477,2.4337041567656863
2478,1.9728423978929421
2479,1.9367552568847497
2480,2.7230084996543296
2481,2.3616400278944103
2482,3.494217026797844
2483,2.7641093205946543
2484,2.922484319575503
2485,1.9038624923621197
2486,3.5017201255553574
2487,3.2110563709791564
2488,2.694974360782592
2489,2.973524176853193
2490,2.5940588408627745
2491,3.7975468834909174
2492,1.6538509537859296
2493,1.6418729675786747
2494,3.102105529253623
2495,2.80214815683959
2496,2.9387912386739328
2497,2.499080097146398
2499,1.6418565598802948
2500,2.362867394429276
2501,2.7402804916898584
2502,2.9909621582524446
2503,2.830422651903918
2504,3.5566091504484065
2505,2.592430949353035
2506,2.9983057059098615
2507,3.1495579631124095
2508,3.850710377794004
2509,2.589012994038393
2510,2.4828282577706893
2512,2.429224999488431
2513,3.578738265661923
2514,3.6024137845177755
2515,3.0628045306004417
2516,2.0114589858892122
2517,2.966675747056564
2518,1.7625294977129142
2519,2.0046988592918606
2520,2.801099993960085
2521,2.5382558909494337
2522,1.6764840261962553
2523,2.274132433142922
2524,1.9240275217493787
2525,2.760126497507926
2526,1.688513922861959
2528,2.2450282946591855
2530,1.870405889643949
2531,2.3870287036919713
2532,2.2357372698277063
2533,2.196526681579065
2534,2.2649142652270213
2535,3.5754239269285293
2536,3.034628938226002
2537,3.107433521417957
2538,3.5921590761402316
2539,3.5482302407620345
2540,2.174446682187304
2542,1.7539194311628257
2543,2.979939068614867
2544,2.956720888872212
2545,2.5602944673980246
2546,2.5429776875010877
2547,1.6540843765239672
2548,2.2811455205680926
2549,2.2160485273485477
2550,3.247204770985047
2551,2.097754845761311
2552,3.0934851529430256
2553,2.793085317741596
2554,2.7633606136388797
2555,3.8765132306266388
2556,2.978957626520124
2557,3.165156826763096
2558,2.1038377868635694
2560,2.7093485480777573
2561,1.2216558263996022
2562,3.141077546504045
2563,3.5243217653324974
2564,2.8737962474561027
2565,2.2837338639738496
2566,1.0758145073409968
2567,2.399282659565683
2569,3.31829553499296
2570,1.2382470829505248
2571,3.1102880745115264
2572,3.2921575097943814
2573,1.8373838375014055
2574,2.6635815521533455
2575,3.4413431129882106
2576,2.577673721010221
2577,2.8638206309147023
2578,2.040804675346872
2579,3.2062703537528776
2581,2.58253882567584
2582,2.5614147196062302
2583,3.037442914586448
2584,2.3002285122207655
2585,3.6163967025726844
2587,1.9877780420898794
2588,3.157608441926259
2589,2.8482078678663885
2591,2.8443419771733516
2592,2.8946828954726898
2593,3.1020541170694496
2594,1.517760672727915
2595,2.9841340989329037
2596,1.5160372511927684
2598,3.0788548224909023
2599,2.200333344300043
2600,3.0885361919024494
2601,1.7618124792778505
2602,2.4995943977727606
2603,3.848339290769524
2604,3.3273153419025765
2605,2.1737601042824592
2606,1.9090650977239685
2607,2.145666285068514
2608,2.29595803644698
2610,2.9832823911254156
2613,3.2611353696486454
2614,3.1641227881159546
2615,3.2601544651151007
2616,2.468717355426532
2618,1.7661448940062736
2619,3.5682759300469233
2620,2.283150622741094
2621,1.861491731967597
2622,3.0413729969714955
2623,3.5309241714418054
2624,3.407906717926405
2625,2.4204128586260927
2626,2.7531719507988166
2627,3.019593230451211
2630,2.8739269771050617
2631,3.3365030771672015
2632,1.9655953129081283
2633,3.457997134927287
2634,3.0547406161789947
2635,2.789513701588593
2636,3.441471820964289
2637,3.549982343042304
2638,1.3749144894534198
2639,3.3273585525892546
2640,2.818335543040358
2641,2.2146996183197576
2643,2.753112727493124
2644,3.314119215113334
2645,3.5165825662681875
2646,3.3345975718073912
2647,2.650318534352564
2648,3.114213455841268
2649,1.9053882685101353
2650,3.24406028034751
2651,2.185954452026227
2652,1.972323684498717
2653,2.7957403948667774
2654,3.1026738109434793
2656,3.5785105344870063
2657,3.645650296661862
2658,2.7124956536858513
2659,2.7206563835006787
2660,2.0265884766260776
2661,2.452034891758701
2663,1.4296183899234522
2664,2.24894192299542
2666,2.0302876047930027
2667,2.626030011856228
2668,2.736504028896931
2669,3.5492917226889764
2670,2.7412804322128403
2671,3.1787398270647422
2672,2.151100518525739
2673,2.1224702303036027
2674,3.3631053536386797
2675,2.5319718411353977
2677,3.0731991891435904
2678,2.5234762200403464
2679,2.9940247557195367
2680,2.3211840751851636
2681,2.3355667348241966
2682,3.176926974315376
2683,1.8982641657723978
2684,2.837829206304143
2685,2.641928836242398
2686,2.6930276895515592
2687,1.2562081655665565
2688,1.9402773217561293
2689,2.9200630241627112
2690,2.072865532440904
2691,1.8207681317715598
2692,3.7558115882845775
2694,1.6517042819172265
2695,2.3850110577522114
2696,1.85163797963981
2697,2.9675592096318972
2698,3.7487367454688325
2699,2.158024288094761
2700,3.1788613540130415
2701,2.2302690647275143
2702,3.978342955991561
2703,3.421524502966444
2704,2.6011279515177503
2705,2.969468105077253
2706,2.640630084096143
2707,1.3038338390002615
2708,2.8676722033890636
2709,1.1956400313409503
2710,3.450847954530781
2712,2.8040793026305995
2713,1.8900385603345846
2714,1.7773699915233516
2715,2.8813978970129868
2716,2.0513229997717826
2717,1.4601051078124239
2718,2.385331455060224
2719,3.103573758325403
2720,2.146608436418947
2721,2.2253916317223372
2722,2.7056471844479333
2723,3.0704801994651287
2724,2.922310419367053
2725,3.2601548262522413
2726,3.3819910038043304
2727,3.153112145544447
2728,2.616302603863783
2729,3.704709977530561
2730,1.9636789679250821
2731,2.1797791020269233
2732,3.089586714637427
2733,1.5655296645087293
2734,3.1809180420598344
2735,2.1201756124212245
2736,3.059223074336812
2737,2.3540316020914345
2738,3.006283827462792
2739,3.777950855366731
2740,1.7305334770439533
2741,3.5172831680810033
2742,2.992886974425141
2743,1.9386437380503851
2744,3.403029873786105
2745,2.8858377470588588
2746,1.5248804423628572
2747,3.716995372626705
2748,3.6031828009107874
2749,2.6019943734051587
2750,3.420550970080772
2751,2.6873404776000505
2752,2.9757749819648747
2753,2.483274975468162
2754,2.652315059157317
2756,2.7168001041693604
2757,2.2902355342385303
2758,2.056492889688874
2759,2.694777748974125
2760,3.579795132133184
2762,2.9824719878406505
2763,3.456239882882638
2764,2.06589645160673
2765,2.2873455061677967
2766,3.2265954583738043
2767,3.637884344168227
2768,2.2200551110175324
2769,1.8274503026735869
2770,2.2306863825466916
2771,3.4362802403973496
2772,1.9804278094367582
2773,1.6007601741856288
